ax-0,ay-0,omega-0,ax-1,ay-1,omega-1,ax-2,ay-2,omega-2
-0.0026830617428780235,0.009967179987386908,0.05171785302793556,-0.009317689286185427,-0.005344288959902022,0.05497570581161071,0.009186460715203404,-0.006016609222711522,0.05496257978045982
-0.002958892973023122,0.010235632742316274,0.05438893769872806,-0.007538129276177561,-0.00791333832058896,0.05540039561409138,0.010139645637069329,-0.003607495810178015,0.05482450151299556
-0.0040046539965651485,0.011395023937154539,0.0636089252579621,-0.007811726618906342,-0.009387259591903119,0.06517125293079573,0.011802944687210456,-0.0018880975994577704,0.06506289661047937
-0.009652134888372016,0.012743836543529143,0.09051204225466389,-0.006363955340406656,-0.015068352884430767,0.09248293079728853,0.016084591836651462,0.0021078307132230863,0.09288304862775654
-0.0025001482249417672,0.0001347498913016675,0.0009750000000000118,0.0002875901743172593,0.0005244930239567402,-0.002700000000022129,-0.00047984530979205964,-0.0008054914565000515,-0.0014000000001956892
-0.000558316759809009,-0.0003916536889208516,-0.0009250000000003659,0.000939305044504272,-0.00011131234163112384,-0.0027375000000162686,-6.331474977638862e-05,0.000197417421644709,-0.0013250000001185924
8.833357075363082e-05,-0.00018669319127224463,-0.0004083333333337158,0.0003357965993629792,-0.0004249208713839682,-0.0006666666667006401,-0.00017985896149216467,-0.00020536429401474265,6.666666658716736e-05
-0.0005928673592307737,0.00013983275735557842,0.0010562499999989075,0.00010595743042246823,-1.5103750051817668e-05,-0.00017500000002446114,0.0001262754688817699,7.924249661275368e-05,0.00018124999991986357
-0.0009261830189385978,-0.012287331324807433,-0.07004326189826035,0.013363472117004088,0.004143172481256563,-0.0750394093155915,-0.011329567444779559,0.006727947532092493,-0.07316403172064057
-0.006330647617372145,-0.018307021844135813,-0.10861788304218016,0.02070202178896863,0.0032391933973573307,-0.11529817192670322,-0.013022155137519994,0.015332766935310629,-0.11419637752445588
-0.019514290451204747,-0.0173836887333558,-0.1619255193963679,0.025724274907855258,-0.009837735320419276,-0.12553261099537508,-0.004832920872215041,0.026859009072647256,-0.12567812219739238
-0.0176202032440422,-0.012491317836831823,-0.10551370244083866,0.017314391365265535,-0.0040361792884441305,-0.10773754286952375,-0.005814516607571964,0.016639791975973966,-0.1071074488878887
-0.002999666665531864,0.009966865404986298,0.050980610174012155,-0.008850012318820794,-0.007024928138352204,0.05453721589354643,0.01124788814625341,-0.0024630987474558164,0.05458685978414479
-0.0026748058799387475,0.010273662829568209,0.05353352255194917,-0.008931121910577914,-0.00685383958988021,0.05744004862204832,0.010734316812381782,-0.0031674732821649096,0.05648397857929144
-0.00420756223925329,0.011503361356315103,0.06489602314397706,-0.007605427518025755,-0.009387200401083215,0.0659503495247904,0.012484003641618021,-0.0019427319595295106,0.06746090028351877
-0.010325635502132998,0.013059213090162815,0.09419319871416124,-0.005810570902579695,-0.014900731588592824,0.09359639186421465,0.01606237543039721,0.0028408993797515276,0.09404839201739845
-0.0025000692577895056,9.234371537107959e-05,0.0015249999999999368,7.411263128892509e-05,-0.0006796149823948272,-0.0004499999999296733,-3.650020796025499e-05,-0.00033959499172453445,-0.0003500000000933312
-0.0011111418923539754,4.10416512759661e-05,0.0010000000000000811,-0.00034090203469684514,0.00044457091997863866,0.00012499999999526779,-0.0002403860683487031,0.00046360157000670103,-0.002225000000066757
-0.0001837477727929209,0.0004331462610057069,0.002533333333332363,0.00014384093981289242,-2.048071182687255e-05,-0.0007166666666632201,-0.0004781760245225237,-0.00013248175930696032,-0.00210000000002708
-0.0006605120096863912,0.0002591271136318517,0.0011499999999997367,0.00022725961124727805,-2.2269606495130633e-05,-0.0009187499999896431,-0.0003298514639088187,4.259958747888707e-05,-0.0011875000000216573
-0.001836591076942451,-0.01378744518951272,-0.07498287118615406,0.011822094579949649,0.0078699263848514,-0.07616553315243912,-0.010183538809237225,0.008127582341949102,-0.07192241813163136
-0.0076508594451426175,-0.019713664135523272,-0.11640665718872603,0.020076619751674987,0.0032968824851449994,-0.11568157957553282,-0.012846829333159246,0.016333479217418383,-0.11390294681516977
-0.021655328188667475,-0.01777786286031983,-0.12570696867709977,0.02565662445637626,-0.009690758212923692,-0.12802258672666897,-0.0042673834639731355,0.027360388479207343,-0.12555605589981886
-0.01221180561809371,-0.013240189411713805,-0.1082437256272319,0.01759251157261069,-0.0038085802674622513,-0.10950202783234775,-0.005519342269663517,0.017134238800080467,-0.10719223463200311
-0.0022635137603768674,0.011153255923935448,0.05478018025723116,-0.0092795765158811,-0.004530513167837202,0.05103447228131941,0.007631387704192666,-0.007080221704890144,0.05110949910926976
-0.0018365605613894036,0.010739742979869678,0.05475031595396138,-0.008491190578035736,-0.006504493212344192,0.054414397292879,0.01005624161988208,-0.003683351103755333,0.05616184354557685
-0.0044234192259232485,0.011279951726858209,0.06469306489750709,-0.007943206320707876,-0.009010071426417132,0.06495755445200165,0.012006547367156917,-0.0028345100703145282,0.06645298772755363
-0.009843230554842639,0.012425684951758604,0.09082140928882736,-0.005931767599356108,-0.014468121463474905,0.09122547612450127,0.01619581481232494,0.0018247069543689996,0.09375436576191665
-0.0009402336173733317,-0.0005816164346403177,-0.0037750000000001567,-0.0010759947946838155,0.00118193096637631,0.00017500000009107453,0.0004087442260700125,0.001207964433522224,-0.0013749999999923546
-0.00014379763319589186,-0.0005221914603954856,-0.0031750000000006716,0.00020167793763564083,-4.44291394076214e-05,-0.0007124999999330583,0.00039032935028912894,0.0005765703201142545,0.0007874999999657462
-9.593967601116495e-05,-0.0004874394474440284,-0.0017416666666672021,-0.00037709681335377853,0.0005037941156947413,0.0004916666666983834,0.00026532075224350304,0.0005686024199476534,0.00029999999995311555
-0.00013303220962835346,-0.00019506515049853872,-0.0009312500000007203,-0.00011439344580287334,0.00023780629793865744,0.00013125000002389697,0.0004018873410201258,0.0004523429599544963,0.0007624999999844562
-0.0031715634239218304,-0.012568146039040402,-0.0701752325504883,0.012101418624937271,0.004382157230115036,-0.07032349653037784,-0.01263568410059257,0.007073643365107518,-0.07919041625115142
-0.008017191630824459,-0.018273692883797012,-0.11204696587174456,0.019636875412764033,0.002552196717988922,-0.11196091711183076,-0.0127979882851169,0.016420426332205664,-0.11759313191697096
-0.020968765479148128,-0.017176902218920067,-0.12339344722463394,0.025958256429831145,-0.009003312820443643,-0.12304553404682099,-0.004122596521795506,0.02687846596541372,-0.12875787491042345
-0.01180054377657014,-0.012800667399495088,-0.10564838265293792,0.01699454147212187,-0.003247603792482468,-0.10403203224841617,-0.005204538373224537,0.01742008037518256,-0.11134381839641438
-0.00238421181158327,0.010050454038631895,0.052126696197913526,-0.008326103057267054,-0.007379453420081061,0.05451470895980748,0.009281381703113434,-0.006051346062962981,0.052485666694179756
-0.0020540753447780466,0.01056445932664281,0.05375966226375577,-0.008135129509213702,-0.007357435131376421,0.05613416443739361,0.010250743988717313,-0.0036223258044784964,0.054933226974984706
-0.004213292423508953,0.011478300488408111,0.06491987641509847,-0.008262584431950206,-0.009181039231540606,0.06598577219651958,0.012047276464278207,-0.0021179575365658032,0.06676324581404991
-0.01006013942288877,0.012466611319766356,0.0925439386970999,-0.005940624021832345,-0.014747021965228736,0.09127713838592566,0.01641579886601818,0.002168410678067337,0.09437550619050272
0.001248666489074568,-0.00041030961072228815,-0.001849999999999949,0.0017066878967887666,-0.0008293612985890708,-0.003349999999979758,-0.0006143410516135095,-3.5823860128347818e-06,-0.0029750000000383636
0.0006936514794127676,-0.00021145635091704827,-0.00029999999999982645,0.0011128086409295523,-0.00017542901394514607,-0.004212499999978192,-4.832513615197579e-05,2.7965001120344724e-05,0.00013749999996370832
0.0001784620536844837,-6.249987239588593e-05,-0.0007333333333329126,0.0005204952551195384,0.0003904395596851914,-0.002899999999990873,-7.534499736517557e-05,-0.0003684461165728451,0.0010499999999543281
6.411371996172197e-05,-0.0002094647467809646,-0.0007437499999995746,0.0005412902302288402,0.00037016868593756227,-0.0029625000000033097,4.206152155885133e-05,-0.00017555162157143945,0.00026249999998118057
-0.0029811186292375003,-0.013139822674256271,-0.07124997837884603,0.011570018461734555,0.008110897157125041,-0.07515855173743091,-0.010327292995739729,0.009533615967470543,-0.07624727337542936
-0.007217298600355039,-0.01794483343665297,-0.10836051977747582,0.01992773217033557,0.0035788854485765656,-0.11428362644421153,-0.011968648099064703,0.01743441054727192,-0.11743247527662426
-0.02022949374101244,-0.017361950688256928,-0.12026151133953494,0.025562111962117336,-0.008664322715542279,-0.12237767142475227,-0.004362553610558999,0.02776796038925024,-0.12630735320051656
-0.01135438930701459,-0.013147834774457924,-0.1041192695944841,0.016959800837492225,-0.0027024012016638906,-0.10398549141692193,-0.005191504334878104,0.017681414602036566,-0.11030862642580352
-0.0020908404224778687,0.010088132328317418,0.05184738813459604,-0.009919510559924793,-0.004248299305557868,0.05293826632311038,0.010380013312223657,-0.0028169808073547076,0.0516666590862247
-0.0012509461323905056,0.010693171435612776,0.054605973846391674,-0.0078899325477814,-0.007317963667214439,0.055197760022718256,0.010453898391458223,-0.0034220873221154267,0.05473388172223537
-0.004240058666471084,0.0112419589183141,0.06552086155532194,-0.008129880963010452,-0.009263279848528705,0.06600388571008271,0.01252197525104475,-0.0018666785180187257,0.06729648093976397
-0.009703332235905979,0.012373282020201642,0.09119977572429468,-0.006276555067194927,-0.014706875698985706,0.09263291218108982,0.01649266548811019,0.0023607664293712194,0.09349660448415564
-0.0003132163986230285,0.0002984988537612738,0.0022249999999997888,0.0001399951021288648,0.0011588675932483472,-0.00219999999995224,-0.0005871577581362253,-0.0007433622898692094,-0.0007750000000861235
0.00013840300071442534,0.00016470737775207812,0.0007124999999997547,2.1547975885087094e-05,1.242780425483561e-05,-0.0007499999999716067,-0.00011308963160835035,0.0002266187281071049,-0.000787500000054564
-0.00027061234458439616,0.00031131410128274427,0.0013583333333325497,-0.0001550161764249777,0.00032287087317617313,0.0003500000000341193,-0.00016468561437372426,-0.0002141724701813587,0.00022499999996483666
0.00012930485104429028,0.00024584123940379936,0.0007999999999995404,-0.00012513736203762242,0.0001556127439274556,0.00035000000002671783,-0.00025269450311393715,-0.00046183760966276183,0.0004249999999705878
-0.004017461370693642,-0.012058305650007062,-0.06834256214805501,0.012545028863528845,0.004837956938716359,-0.0728208776495265,-0.01149987301009639,0.00646052329977137,-0.07092575756644237
-0.0069444999013450965,-0.01858213072273411,-0.10829783330301442,0.019710464180040122,0.002745970196563505,-0.11241549738374434,-0.01243935704640622,0.015328613886001855,-0.11307899994794646
-0.020317488443169694,-0.017822761759912115,-0.16283860086979873,0.02561239901905125,-0.008927540077096976,-0.12307440054999397,-0.005261904542028041,0.02690758949940173,-0.12449919998251957
-0.011622028363541653,-0.013299931030747144,-0.10476664223964402,0.017036786249175706,-0.003382801572594723,-0.10553853468647512,-0.005682162976365135,0.016770091454554062,-0.10856487074686338
-0.0020662386169267855,0.009940464574576197,0.05214500057096,-0.009273431072466531,-0.00610911412948778,0.053391523393919726,0.008589660784888431,-0.0064528159256366235,0.05336603204355583
-0.0018685887421512584,0.010368055199438739,0.0537653765010204,-0.007921200994437383,-0.007923107003938846,0.05659751216917641,0.010154820944329365,-0.004288615394593748,0.05560888394950947
-0.003687251871103573,0.011412807725579071,0.06482621465462744,-0.007748035279243694,-0.009876532888878789,0.06732119538606085,0.012229439047579832,-0.002676780681629528,0.06672770156299634
-0.009538625223228908,0.01273729185131153,0.09126809887284092,-0.005680650029643282,-0.015191303647493245,0.09300682253534642,0.016006639974924564,0.0024579100700189136,0.09396946065179379
-0.001876999043762262,-0.0004935883525700392,-0.0024000000000000505,0.001048157875827016,-0.0008404730952454864,-0.001699999999971169,0.0006792199253591313,-0.0003866428041274239,0.004399999999993298
0.00013855208261865433,-0.00013747167210481366,-0.001012500000000098,-9.349375720835162e-05,0.00010638039137860705,0.0005124999999939206,0.0011015777466347495,0.0008137289777708655,0.002637500000002291
-2.442902166269586e-06,-0.0002961026353445915,-0.0013083333333329913,-0.0004699992787172781,0.0003455039967082645,0.0013583333333381613,0.00039076680028290615,0.0001887001425353902,0.000958333333341462
6.530939433702088e-05,-0.00011295916608766328,-0.0009499999999998856,-2.7737280683539178e-05,-0.0003214185359227888,0.0012687499999941565,0.00028018734374521257,6.802638405648718e-05,0.0007249999999903167
-0.001856922415416351,-0.012254093787846462,-0.06679721119505436,0.013347728854647134,0.0044816689430265955,-0.07369616330956674,-0.011929189429184944,0.006802582131662516,-0.07444980920805477
-0.006307913563050975,-0.017575484933880996,-0.10486508413557308,0.020408728087220645,0.002244821631630028,-0.11337137035292155,-0.012924456252025936,0.015800431767588732,-0.11328862520496585
-0.018943398152932684,-0.017460472597660148,-0.15779029073152134,0.02557788871416671,-0.00986095280206188,-0.12450692826517044,-0.004736625989958506,0.027641894462482504,-0.1263386374041294
-0.01740192799656231,-0.012222956695860172,-0.10416983933221795,0.01719944967302688,-0.004009975139196723,-0.10619556502829974,-0.005427764931746699,0.017392029788342235,-0.11041737651280581
0.0005490335043892292,0.011294089042208875,0.05585108685061927,-0.007949264467559114,-0.007440097321793904,0.05335368729157963,0.010219405952551636,-0.0030668823475799023,0.05470214409584173
-0.0025029718219839025,0.01042379617567151,0.05585741311547723,-0.008305780997592334,-0.007492561340407174,0.05695449656819562,0.010570097680925717,-0.0040820294691595255,0.057788814870352034
-0.003900437395561372,0.011913153514081499,0.0667792923040745,-0.007819603886266568,-0.010016442799554557,0.06774781175919269,0.012545228763930818,-0.002022322742410511,0.06854963087509584
-0.009919033955830884,0.012582529236546264,0.09259539210102398,-0.005782631726216157,-0.015487994886405223,0.09380045636415701,0.016422037777215924,0.0024662591989568334,0.0951961817612812
-0.00031282479972388755,-0.00020299965354682152,-0.0014749999999999984,-0.0019199131887637222,0.0010448826193512617,0.006074999999938768,0.0010114126274968216,0.0015811931139836366,-0.00012499999995085886
-0.00014153475514428534,-0.00038625180602410954,-0.002512500000000647,-0.0006129917712624808,-0.000527545855743488,0.003637499999964433,0.0002162160024663271,0.0005167747191651509,0.0003000000000419334
-0.0008077846514920843,-0.00038300481681924895,-0.0022916666666667894,-0.0008324530561305237,0.00012427848397611463,0.0028166666666310882,-8.648330178384622e-05,0.00015377430038448253,-0.0008916666666358708
-0.00046395422388291257,-0.00029806582417108124,-0.0015750000000001219,-0.00048377685766440743,0.00017174384034660713,0.001362499999979505,-0.00010129130688082235,0.0002120704787699154,-0.0007499999999716067
0.0006249497542590299,-0.01399310541509416,-0.07582361906165783,0.013348376689828467,0.005471151951173814,-0.0762406324068099,-0.0127098728789736,0.007586516463042869,-0.0812093608259623
-0.007013127092947435,-0.01885472495340025,-0.11364874531361753,0.02071971450991522,0.002352845488739424,-0.11495123369826832,-0.01320838856370965,0.01650196146182275,-0.11926675983771062
-0.020733026728219424,-0.01756203545136494,-0.12515005648294514,0.026380131173279163,-0.009939986014345053,-0.12569694464026707,-0.004461575553329449,0.02753394313754621,-0.12897656816130976
-0.011402569074869182,-0.012940569477482117,-0.10549048870478277,0.017682979313729474,-0.0042508234933746015,-0.10896688188660464,-0.0051669347775157885,0.01735528615353888,-0.11213750722864901
-0.0007979223048612538,0.009854379855712785,0.052228254424502206,-0.009469826317495128,-0.005904109837313876,0.05532260678133838,0.010169238575347822,-0.005379913347751397,0.054798842274017545
-0.0010531656935153233,0.010493196744950804,0.05455271874350294,-0.00813787159577923,-0.007397675634130469,0.056132326960955936,0.010545226912765505,-0.0026908661544841925,0.05652850278388133
-0.0038185798327043463,0.011475900540973959,0.06574231163176122,-0.008416351369082817,-0.009205690605980366,0.06688477254307064,0.012357268495755868,-0.0019914970027036715,0.06678532719949597
-0.009588550440186553,0.012735749894746237,0.09203552148894925,-0.0057635754556685,-0.01500452056124297,0.09404846105636189,0.016105269059505437,0.0028232148309963105,0.09477281471966248
-5.928990423620384e-07,-0.0002694991304142259,-0.0008999999999999087,-0.0015158318685641603,0.0016485699658175257,0.0031000000000780403,0.0010673670981717343,0.0019096715418165378,0.0013250000000297746
-6.768388948073954e-06,-0.0006070052430305873,-0.0024250000000003683,-0.0011298915196399238,0.0007840569280461976,0.0021625000000469186,-0.0004541941015866962,-0.0002172523066970269,-0.0007624999999844562
0.0008017519921973573,-0.0002580718057354148,-0.001725000000000238,-0.000866908471957544,0.000418116313760256,0.0028250000000321998,-0.0001529436069835117,-0.00022097753710402314,-0.0005916666667123612
-2.302995918237577e-06,-0.00024369601726882489,-0.0013312500000002162,-0.0005480386343932681,0.00020944379399087518,0.001700000000015578,-2.515959756614543e-05,0.00016694636889872557,-0.000656250000030667
-0.0031862095246568134,-0.012573161511709372,-0.07195066106460764,0.012019352655663618,0.004704986690688695,-0.07148935688228164,-0.01052715754788075,0.008515198163229487,-0.07616733957211963
-0.006739672166195593,-0.019031614282519847,-0.1108047020598055,0.019898198762268855,0.003032172974660864,-0.11085849507534995,-0.012823729373202038,0.015857620450171472,-0.11529115834063575
-0.020566610030795605,-0.0177541248049392,-0.12182321408517253,0.02593685810839569,-0.00908069476725028,-0.12155221319363196,-0.004440675891125211,0.026817642434536288,-0.1265391374135838
-0.011565660496875324,-0.013318243544273092,-0.10604784324409353,0.017013998466154444,-0.0037471250025089262,-0.10473760528684206,-0.005307573518733683,0.016920646304806223,-0.1090608061630638
1.847305110269648e-05,0.010785700044584786,0.05125807969809929,-0.007725447632455501,-0.007265948355712759,0.05223075719396064,0.00899646423790229,-0.004255691016294416,0.052134121908631315
-0.0027130770954040015,0.009913930460107712,0.05187719659693193,-0.008012066405871685,-0.007145928165595376,0.05482686122686431,0.009557452710537583,-0.004596951261910521,0.05394872469179912
-0.003949573650465539,0.010944624240721654,0.06274401981480787,-0.00798744394838993,-0.009547317273796152,0.06611023926034558,0.011978275929877696,-0.0028396972648773006,0.06698311107708281
-0.009553346427271237,0.012909425792667633,0.09113135251597111,-0.005814858905186193,-0.015017507546475864,0.09198046580243258,0.015878725144511743,0.0023522161036489205,0.09424206375164279
-6.423036061353748e-07,0.00028546778654398703,0.0015749999999999753,-0.00039291444948671983,0.0001332995553313121,0.0019750000000762213,0.0011741627573211288,0.0018480846216556435,0.0018500000000365446
-0.0008370577800836326,0.00045143784869040404,0.0026250000000004373,-0.0003485431589903307,-4.3040784501272945e-05,0.001575000000064719,0.0007800769233238,0.0006746499228314927,0.0008875000000241329
-1.555193382804124e-06,0.00023743070895021733,0.000758333333334368,-0.0003994501015712272,0.0001796707989371831,0.001483333333377838,0.00039837466649491775,0.0004920061976998458,0.00018333333337376226
-6.587087162566057e-05,4.65130629306406e-05,0.0004625000000008432,-0.00019923916051273487,-0.0002712173945619348,0.0015625000000296652,0.00045937270997854556,0.0004954663538322237,0.0006562500000084626
-0.003807746577703941,-0.012589231694460114,-0.06952115451710998,0.012481202118629076,0.006143619257381605,-0.07589766946929366,-0.010619990255578832,0.007286908898861133,-0.06871351281425575
-0.0069236169324631775,-0.018769429450732636,-0.10904104806423157,0.02016521642907406,0.0030031669166763475,-0.113024593183364,-0.01212278458435603,0.01492916529405925,-0.10686141683762251
-0.020609451203745053,-0.01787596632560121,-0.1204627823690961,0.025204201851680177,-0.009281146039602903,-0.12312552152373701,-0.005428967100763341,0.026712153460116055,-0.11991121179475428
-0.011683670579986,-0.013241773205407537,-0.10524625351502466,0.016976097565056646,-0.0036572089835392846,-0.10530192059226284,-0.005406059580132691,0.01609732692720625,-0.10289479309806282
-0.0015243602426925906,0.010484506713987969,0.05219117989694157,-0.009835353619123272,-0.004979877040567349,0.054405147173586244,0.009350836266113632,-0.005386265268698953,0.05328079972310995
-0.001447272540918945,0.010436758625726369,0.05299421765002284,-0.008333599484216156,-0.006948251325300525,0.05576715935706744,0.010079261922005719,-0.0039663037943757674,0.05654733935986922
-0.004237538713799949,0.010957347085268096,0.06421041269147278,-0.007503306371221026,-0.009505961510381165,0.06670978707464433,0.011643740218164153,-0.002354543661752568,0.06534438504080715
-0.009407841846959851,0.012837026801273308,0.09085665261375594,-0.006119751525876223,-0.015138520610617011,0.09406932811411028,0.01578487673745201,0.0015939660470055742,0.09205830723121866
-0.0003125807999798669,0.00010099995690664965,0.0015749999999997931,0.0007609540389891256,-0.0006442644545773257,0.0002500000000793534,0.0013168069491684142,0.001406596384333214,0.0007499999999716067
-0.0008333776583207491,-4.9249973405108595e-05,3.7499999999623596e-05,-0.0003619421032037397,0.000592902114185698,0.00048750000005703953,0.00017136413427617145,0.0007038076726232726,-0.001700000000015578
-0.0007145211066111086,9.053530627187544e-05,4.166666666644327e-05,-0.0002130822324499158,0.0002893193171248682,1.666666671340522e-05,0.0002615170984953833,0.00036456813657817895,-0.00017500000000225668
-0.0004605286368422758,7.736841641002687e-06,-0.0001187500000000901,0.0001006154052048198,-9.391585938466282e-05,-0.00019374999997712194,-0.00020314018874417457,-3.356704066312242e-05,-0.001006250000012976
0.0004578361551196841,-0.01326736050048628,-0.07356840882146753,0.013380948248705588,0.004140382596322378,-0.07623849321105602,-0.011123628773330313,0.007749873092252613,-0.07349217751819737
-0.007031706632530203,-0.018205472009708665,-0.11026521277052743,0.02072802569039276,0.0029068757104085594,-0.11686217493021012,-0.011958768756079041,0.015848685534891604,-0.11200902062542539
-0.01960447961408476,-0.017271953150202888,-0.16247328307865325,0.026149682816774527,-0.009755479100830617,-0.1256014016651578,-0.004773894751366826,0.026514754837469366,-0.12295673160037286
-0.011434438233997016,-0.013216105896871803,-0.10702496261029434,0.017254960984606438,-0.004056151454460904,-0.10803578234397371,-0.005516773616508573,0.016381539423272206,-0.10426914256322917
8.462857481461583e-05,0.010289875532785321,0.05339550582188389,-0.007522601558829917,-0.005910998874043838,0.04827768816975109,0.009840962000906561,-0.002930790397176475,0.050060040894184255
-0.0023595657337665494,0.01041295698584143,0.05585595760032262,-0.00851853650073484,-0.006281460784318065,0.05375371745945934,0.01031099999712857,-0.0026600724650339812,0.05530428132640708
-0.004330457697884363,0.011284345420550105,0.06547890144170827,-0.008169142534075151,-0.009246699829310034,0.06607759302236597,0.011895891076805333,-0.0017121526775481272,0.06539488055516962
-0.009362482933567737,0.012724775358306217,0.09098344681084505,-0.0064500082034576,-0.014943274347798992,0.09213562460856917,0.01607390115278374,0.0024036952930689705,0.09374394017845344
0.0018728364358580607,-0.0005213377641254846,-0.0020250000000003546,9.539173738068452e-05,0.0014922299783684534,-0.0030999999999004046,0.00017590596166142114,0.002070743709968459,-0.005225000000042002
0.0001388867111133211,1.0888888598571928e-05,0.0007250000000004599,0.0005726881313539773,0.00016329650882113752,-0.003399999999942338,-0.000506091569295782,0.0012787105598420655,-0.004037500000020344
0.00044641107143203067,-2.4999991833201617e-05,-0.00013333333333270385,0.00021301099827461138,0.00022325939910496282,-0.0012999999999744698,-0.0005093717128596251,0.0006214849892057942,-0.003016666666659044
6.575233686032405e-05,3.094733871165682e-05,8.125000000034979e-05,0.00010642619156348303,0.00021167609127210958,-0.0012374999999842373,-6.948095319998282e-05,0.0005001631557386888,-0.0017874999999945018
-0.001400318777045051,-0.013022217841516213,-0.07131661555685004,0.012758395491283686,0.006237537743300492,-0.07657246224050951,-0.010767965359956971,0.00866512814640813,-0.07556110893069956
-0.005878241751161584,-0.01863363291011683,-0.1092713670236006,0.020486406216700535,0.0021082669476775915,-0.11605042123359333,-0.013072542537636504,0.016739741943536113,-0.11711700873573427
-0.01984701792759113,-0.017431995834852127,-0.163117665894682,0.026266811283456388,-0.009824396833738036,-0.12698253157051123,-0.004358338740740756,0.028171676350788818,-0.12794861369028374
-0.017870703331830693,-0.01225175830616954,-0.10741966261051421,0.01793604265043076,-0.004126925845613025,-0.11062162802082665,-0.005100935934156042,0.017568995028455433,-0.10989560948919674
-0.0007634325495942118,0.011634058250636903,0.05601371014686919,-0.007882168616874657,-0.007408044660033031,0.05366039295724434,0.009878682055111665,-0.005286220490403892,0.05596214315999326
-0.002332818132937891,0.010848090028430728,0.05620176612366512,-0.008328329187850167,-0.007134862112287112,0.05580796193060955,0.010711439118114995,-0.002733712054080955,0.05672443128776905
-0.004745658497267079,0.01152203927604563,0.0668945719674725,-0.0076829264886337555,-0.00935581039162541,0.06496133631304819,0.012535573166033789,-0.002183389300675869,0.0675768740834896
-0.010297157636313115,0.012745558633933382,0.093661191827635,-0.005811527686459889,-0.014906626207366774,0.09250381321506129,0.016429183916126144,0.002634421097802723,0.09487237462140752
-0.001876234106849839,-0.000391778658372189,4.9999999999862654e-05,0.000442783228284116,-0.0019125311769771502,0.0013250000000297746,9.12935069104226e-05,-0.0004128105807188476,0.0001250000000396767
-0.000138992163824699,-7.649990705258975e-05,-0.0005375000000002681,0.00024434063267285574,-0.000179988952723568,-0.0007375000000031662,-2.671801401726231e-05,1.544525201871119e-05,-0.00012499999995085886
-0.0008035728285699095,-6.999999813426959e-06,-0.0005500000000001247,0.00031126254595111236,-0.00033612368223666166,-0.00047499999998497816,-7.839287763972929e-05,-0.00026390518543489047,0.000525000000036376
-0.00039860203052133336,-0.0003181068492522069,-0.0012624999999997296,0.0002520459667131851,-0.0001592064494068533,-0.0004624999999869317,0.00032239357551717464,-0.00010535719358781719,0.0011750000000088079
